ingest_run_id,ingested_at,source_dataset,source_path,source_rel_path,file_name,file_extension,file_size_bytes,file_modified_at,file_checksum_sha256
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__10_Oct_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__10_Oct_2018.csv,ttc-bus-delay-data-2018__10_Oct_2018.csv,.csv,494792,2026-03-09T00:50:04Z,603ff8fc399e465f22ce257e9b8ea6fb606b277238e4065f4da7e85b2f918270
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__11_Nov_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__11_Nov_2018.csv,ttc-bus-delay-data-2018__11_Nov_2018.csv,.csv,516024,2026-03-09T00:50:05Z,aef289c5e56e056ecfa7e7aaa808fb013c2c41d78b32abb3cb35050953e58d2f
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__12_Dec_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__12_Dec_2018.csv,ttc-bus-delay-data-2018__12_Dec_2018.csv,.csv,415069,2026-03-09T00:50:05Z,ff3df045ac39a2e11603305cbe1d444550cda79a4e8400f819e07f7ffb3ea12e
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__01_Jan_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__01_Jan_2019.csv,ttc-bus-delay-data-2019__01_Jan_2019.csv,.csv,552017,2026-03-09T00:50:06Z,9528b065cc120f030ced44b18b5700dd092fa2b9bbedd46f11ffab50076890b6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__02_Feb_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__02_Feb_2019.csv,ttc-bus-delay-data-2019__02_Feb_2019.csv,.csv,572267,2026-03-09T00:50:06Z,005d6c8b4822d313011f0868cb509a1c07f2806fe275765bd69a177b47c3fdd6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__03_Mar_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__03_Mar_2019.csv,ttc-bus-delay-data-2019__03_Mar_2019.csv,.csv,466220,2026-03-09T00:50:07Z,a722395e898f38ca8f540147008aab0cbed0eae0c7e90300165367443986de79
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__04_Apr_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__04_Apr_2019.csv,ttc-bus-delay-data-2019__04_Apr_2019.csv,.csv,414240,2026-03-09T00:50:07Z,63317ccafd6a84c88e5b90c4209737872195d4509442899b81235881bf79b4b2
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__05_May_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__05_May_2019.csv,ttc-bus-delay-data-2019__05_May_2019.csv,.csv,421796,2026-03-09T00:50:07Z,d9b5403411f90865c08bdfbdf88c3b71a3eadb663969cbc48059636a45aa3b15
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__06_June_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__06_June_2019.csv,ttc-bus-delay-data-2019__06_June_2019.csv,.csv,439169,2026-03-09T00:50:08Z,5b11bbfffa0e9de6ba0186fb3606f7ebe2e890b020a8e737f4244c4c20323cf2
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__07_July_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__07_July_2019.csv,ttc-bus-delay-data-2019__07_July_2019.csv,.csv,428914,2026-03-09T00:50:08Z,5f5300435d810ad0e1b4ec28720582593acb9d621b738590c663f839b50faffc
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__08_Aug_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__08_Aug_2019.csv,ttc-bus-delay-data-2019__08_Aug_2019.csv,.csv,366840,2026-03-09T00:50:09Z,d9f3e6a5f7c0b2ae3e7059a64ec62b3210bf7bd2c52382ede946ec25f77b03b8
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__09_Sept_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__09_Sept_2019.csv,ttc-bus-delay-data-2019__09_Sept_2019.csv,.csv,326877,2026-03-09T00:50:09Z,4eb810fe97a198780358fe7c2fa7433e27c86c39ac7ad220f24db18bd2d4c900
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__10_Oct_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__10_Oct_2019.csv,ttc-bus-delay-data-2019__10_Oct_2019.csv,.csv,359499,2026-03-09T00:50:09Z,007fbc5da87b010f12782dde92da56a3b391d4660f64f3198beb2b78dd33f28c
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__11_Nov_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__11_Nov_2019.csv,ttc-bus-delay-data-2019__11_Nov_2019.csv,.csv,462724,2026-03-09T00:50:10Z,e169d772d6db48e75d724878fddbc2fef1314aab6111fa5711abec90b132941b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__12_Dec_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__12_Dec_2019.csv,ttc-bus-delay-data-2019__12_Dec_2019.csv,.csv,384017,2026-03-09T00:50:10Z,b0fda123c0e2d2157e3d8721873adfb0d8df8e6331928a9c8a1db33841889ccf
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__01_Jan_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__01_Jan_2020.csv,ttc-bus-delay-data-2020__01_Jan_2020.csv,.csv,366940,2026-03-09T00:50:10Z,468f885be57c583c582945c9078e02250f681c73a1fd5e5f2c50282f5aeb4c83
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__02_Feb_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__02_Feb_2020.csv,ttc-bus-delay-data-2020__02_Feb_2020.csv,.csv,350652,2026-03-09T00:50:11Z,a5ca64599cf7db3a257e3cf2af2c36dcb64bf52b19e3b65abed57b9aec1106e6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__03_March_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__03_March_2020.csv,ttc-bus-delay-data-2020__03_March_2020.csv,.csv,333077,2026-03-09T00:50:11Z,e687a91c04138753c20f8269b372dfe030c448b96f146bfd473a6daf4929851a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__04_April_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__04_April_2020.csv,ttc-bus-delay-data-2020__04_April_2020.csv,.csv,331338,2026-03-09T00:50:11Z,27ea53174c811c28aebe7658855bcb9b2ea732bb6715c4b7cdf3b090d26dbf7e
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__05_May_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__05_May_2020.csv,ttc-bus-delay-data-2020__05_May_2020.csv,.csv,300769,2026-03-09T00:50:12Z,4159790b29c588146f409b5b729550eae30db78048c80ab3774bfd4f74ca8de8
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__06_June_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__06_June_2020.csv,ttc-bus-delay-data-2020__06_June_2020.csv,.csv,257971,2026-03-09T00:50:12Z,c0b5ea30d51b004a5c0de9f9d72272fe04bbf8abf63e9da1dd04565f34632c66
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__07_July_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__07_July_2020.csv,ttc-bus-delay-data-2020__07_July_2020.csv,.csv,193841,2026-03-09T00:50:12Z,ba4bd3eaed912df6ac81d20e914b4efa1c06014c39ebc2c7f3d34330b511efe9
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__08_Aug_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__08_Aug_20.csv,ttc-bus-delay-data-2020__08_Aug_20.csv,.csv,161773,2026-03-09T00:50:12Z,cf58854e6c8a205fedd121b7a22c7340151efdbe191ebfe6aebe36d38fb4f315
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__09_Sept_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__09_Sept_20.csv,ttc-bus-delay-data-2020__09_Sept_20.csv,.csv,137542,2026-03-09T00:50:13Z,a7c836a47f07718bacf11dd939c544ccbbc4e1223ee76a879143bebb50d06b7a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__10_Oct_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__10_Oct_20.csv,ttc-bus-delay-data-2020__10_Oct_20.csv,.csv,155841,2026-03-09T00:50:13Z,438206560b2a7a1a5d2213ee4eccfae661070d8967c6fac680dad8353fcf6994
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__11_Nov_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__11_Nov_20.csv,ttc-bus-delay-data-2020__11_Nov_20.csv,.csv,194631,2026-03-09T00:50:13Z,d41ecbf77028d5a9e2a3652ff541605c499df84d08fef5033ba8c1845397a9a9
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__12_Dec_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__12_Dec_20.csv,ttc-bus-delay-data-2020__12_Dec_20.csv,.csv,214622,2026-03-09T00:50:13Z,cd3f2c040e06d0266586a9d0433fc2b779eaa5073db423f9fd69e80b16c466fe
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__01_Jan_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__01_Jan_21.csv,ttc-bus-delay-data-2021__01_Jan_21.csv,.csv,208120,2026-03-09T00:50:13Z,a0bdeaf2be3351c43c70dc62e0cb05f1e6f8162351755afccf3b5fda32c4ee84
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__02_Feb_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__02_Feb_21.csv,ttc-bus-delay-data-2021__02_Feb_21.csv,.csv,217645,2026-03-09T00:50:14Z,256c14f081122f8f77ddcb088736782c653fac6f054685df68d5d919d80bb4e0
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__03_Mar_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__03_Mar_21.csv,ttc-bus-delay-data-2021__03_Mar_21.csv,.csv,362973,2026-03-09T00:50:14Z,1da7a6c26cea07806d26a876d89b77fa7d60508daecad1dbcac18d2955fb7b32
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__04_April.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__04_April.csv,ttc-bus-delay-data-2021__04_April.csv,.csv,323845,2026-03-09T00:50:14Z,28298f460a75d06618aebd413f089ed7782cba22689e40029389f7dd62fddbef
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__05_May.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__05_May.csv,ttc-bus-delay-data-2021__05_May.csv,.csv,337743,2026-03-09T00:50:15Z,ec5a3bbd424c3fdf513ac1eeea5fc4569cc38130dc945c4b9cd4bff96d3ca6ac
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__06_June.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__06_June.csv,ttc-bus-delay-data-2021__06_June.csv,.csv,354830,2026-03-09T00:50:15Z,058a65e43143b3894982b2caffdaed66dcf52bd65925fde27c1fdfdac823397b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__07_July_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__07_July_21.csv,ttc-bus-delay-data-2021__07_July_21.csv,.csv,78073,2026-03-09T00:50:15Z,3fecfe6efb46e960321d952b93f63de8cf042834f2b5464904306f33e0348452
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__08_Aug_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__08_Aug_21.csv,ttc-bus-delay-data-2021__08_Aug_21.csv,.csv,89379,2026-03-09T00:50:15Z,70ce83d3d91cdf575f7c42cabf755678913a2e4a26652be3ce4caa0aa402e3c5
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__09_Sept_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__09_Sept_21.csv,ttc-bus-delay-data-2021__09_Sept_21.csv,.csv,275916,2026-03-09T00:50:15Z,4a42f66c13564b533f9876d64c592ce8ee87500401007b4436587ccbec08ab8c
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__10_Oct_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__10_Oct_21.csv,ttc-bus-delay-data-2021__10_Oct_21.csv,.csv,278791,2026-03-09T00:50:16Z,9516494ba6d557612500a727e8ecfc18cb0f8969d80ef5105e0aed5e5effe115
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__11_Nov_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__11_Nov_21.csv,ttc-bus-delay-data-2021__11_Nov_21.csv,.csv,227470,2026-03-09T00:50:16Z,5e6c2657a42f23dd6e8210e6429b4df3e142fbed34534714d0527a74a6545477
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__12_Dec_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__12_Dec_21.csv,ttc-bus-delay-data-2021__12_Dec_21.csv,.csv,410226,2026-03-09T00:50:16Z,8bac0ed43261951821e186b675581d7206fcf68be30bdb654d663a9f99689d19
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2022__01_2022.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2022__01_2022.csv,ttc-bus-delay-data-2022__01_2022.csv,.csv,4476966,2026-03-09T00:50:19Z,821ce724ed93ff8fa98010dac24bd8262becd6e6d14114243848f043b5e7c10a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2023__01_2023.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2023__01_2023.csv,ttc-bus-delay-data-2023__01_2023.csv,.csv,4228901,2026-03-09T00:50:22Z,604accef28784a3be5cc9dfb21efa7a34c5e6a5b84511a74a5e1330bbc504f92
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2024__01_2024.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2024__01_2024.csv,ttc-bus-delay-data-2024__01_2024.csv,.csv,4472342,2026-03-09T00:50:25Z,dafd4f5c138384a05bd6772363f13a3bf2e5c58971ca9ce3f778e374a96d9400
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/TTC Bus Delay Data since 2025.csv,datasets/02_bus_delay/csv/TTC Bus Delay Data since 2025.csv,TTC Bus Delay Data since 2025.csv,.csv,6461087,2026-03-09T00:49:29Z,9a5998c9dfa6a41f8cee0602d2ecf0a73189ade1e2d3b09b2c0ae24aabe0e159
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__01_Jan_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__01_Jan_2014.csv,ttc-bus-delay-data-2014__01_Jan_2014.csv,.csv,789059,2026-03-09T00:49:30Z,8dab833f53d4960d7120fd20e6e991fb3710abba26c3ad150f26f14f5eb593f9
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__02_Feb_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__02_Feb_2014.csv,ttc-bus-delay-data-2014__02_Feb_2014.csv,.csv,656429,2026-03-09T00:49:31Z,fe11ca342f0a8cde1262ead6cd5afa6dc3e0a850f87e2321c0cfee4d896ce31c
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__03_Mar_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__03_Mar_2014.csv,ttc-bus-delay-data-2014__03_Mar_2014.csv,.csv,656176,2026-03-09T00:49:31Z,a3741fada0332a299e62c915d4aabda8e54d685e77e59adc5ee722269da2002c
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__04_Apr_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__04_Apr_2014.csv,ttc-bus-delay-data-2014__04_Apr_2014.csv,.csv,632090,2026-03-09T00:49:32Z,3817865e435b8f87b3c0ddf9354181cff0e022ad9414f8121e20b2b6d26a6323
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__05_May_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__05_May_2014.csv,ttc-bus-delay-data-2014__05_May_2014.csv,.csv,651337,2026-03-09T00:49:32Z,eac175d11ff3607d46681eeff01f147b84292442e7eecb4995be0a074b403c92
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__06_June_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__06_June_2014.csv,ttc-bus-delay-data-2014__06_June_2014.csv,.csv,637782,2026-03-09T00:49:33Z,f60b9f81a34a53628fa044be1efc29cf59e33cdd1920b1262b51aa6f3bad2c08
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__07_July_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__07_July_2014.csv,ttc-bus-delay-data-2014__07_July_2014.csv,.csv,541887,2026-03-09T00:49:33Z,7d0448c7cfb81fcd9eb0f3a30e81205d4103e7bc7094f4287def7e1387a264e5
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__08_Aug_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__08_Aug_2014.csv,ttc-bus-delay-data-2014__08_Aug_2014.csv,.csv,514878,2026-03-09T00:49:34Z,cdcc35b9cfb2c6fde5ecd1aac75525527521df991f1d89e26a3040796dadaafe
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__09_Sept_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__09_Sept_2014.csv,ttc-bus-delay-data-2014__09_Sept_2014.csv,.csv,714051,2026-03-09T00:49:34Z,64295fb8f3f5ec49ad6b55da6f33642c45cd413aa75521c0c8bf5ae1d8c5e356
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__10_Oct_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__10_Oct_2014.csv,ttc-bus-delay-data-2014__10_Oct_2014.csv,.csv,640451,2026-03-09T00:49:35Z,0d9d78dcbd31638648133fc24f6f9a8174e0925fd4d35dda391acb02b69bb2c5
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__11_Nov_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__11_Nov_2014.csv,ttc-bus-delay-data-2014__11_Nov_2014.csv,.csv,600530,2026-03-09T00:49:35Z,ac1b9b73379581ba4fe7b57029fa56070a1880ba4a319f46ed98863ab0931536
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__12_Dec_2014.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2014__12_Dec_2014.csv,ttc-bus-delay-data-2014__12_Dec_2014.csv,.csv,533365,2026-03-09T00:49:36Z,c731b1f169880508e29b7e6fc3611cafb15b2ebad07962a3176d642e7d8db71f
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__01_Jan_2015.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__01_Jan_2015.csv,ttc-bus-delay-data-2015__01_Jan_2015.csv,.csv,533599,2026-03-09T00:49:37Z,84343757da9ff5bb615855060b6fafbff738bb9a8364fa48ae04d56f14e315b6
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__02_Feb_2015.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__02_Feb_2015.csv,ttc-bus-delay-data-2015__02_Feb_2015.csv,.csv,630583,2026-03-09T00:49:37Z,b3b32e27a32f0b39c0a9458dd0c0f6c90142bc24a48d419c943bf6541c756892
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__03_Mar_2015.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__03_Mar_2015.csv,ttc-bus-delay-data-2015__03_Mar_2015.csv,.csv,495031,2026-03-09T00:49:38Z,a14af12d46908510e65fb1079f403ffdae906645b749712b615085b900c8cf84
20260324T025223Z,2026-03-24T02:52:23Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__04_Apr_2015.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2015__04_Apr_2015.csv,ttc-bus-delay-data-2015__04_Apr_2015.csv,.csv,487181,2026-03-09T00:49:38Z,12d40bf4874499f609a0bc722da11b8ac977fa72c3d7b663960f542ae16d5dba
